販売年,品名,産地,数量（Kg）,金額（円）,平均単価（円/Kg）
2013,冷凍たこ,愛知,120,"164,745","1,373"
2013,冷凍たこ,大阪,"31,208","20,136,136",645
2013,冷凍たこ,兵庫,"1,004","1,138,200","1,134"
2013,冷凍たこ,福岡,37,"61,089","1,651"
2013,冷凍えび,北海道,"53,094","75,421,692","1,421"
2013,冷凍えび,岩手,150,"23,625",158
2013,冷凍えび,宮城,"25,761","23,096,115",897
2013,冷凍えび,茨城,270,"723,450","2,679"
2013,冷凍えび,千葉,470,"2,627,331","5,590"
2013,冷凍えび,東京,"851,814","1,234,128,174","1,449"
2013,冷凍えび,神奈川,"2,282","2,664,019","1,167"
2013,冷凍えび,富山,"37,142","80,172,685","2,159"
2013,冷凍えび,石川,"45,089","57,796,380","1,282"
2013,冷凍えび,福井,"21,871","34,688,655","1,586"
2013,冷凍えび,岐阜,"789,403","814,743,072","1,032"
2013,冷凍えび,静岡,"10,141","15,925,968","1,570"
2013,冷凍えび,愛知,"443,066","613,533,516","1,385"
2013,冷凍えび,三重,"146,434","155,360,158","1,061"
2013,冷凍えび,大阪,"122,754","143,227,562","1,167"
2013,冷凍えび,兵庫,"18,048","36,410,516","2,017"
2013,冷凍かに,北海道,"36,280","48,633,081","1,340"
2013,冷凍かに,青森,72,"204,120","2,835"
2013,冷凍かに,岩手,14,"86,100","6,150"
2013,冷凍かに,宮城,266,"652,134","2,452"
2013,冷凍かに,福島,4,"10,080","2,520"
2013,冷凍かに,東京,"322,379","563,627,373","1,748"
2013,冷凍かに,富山,554,"1,165,080","2,103"
2013,冷凍かに,石川,"81,658","114,345,367","1,400"
2013,冷凍かに,福井,"90,818","146,976,942","1,618"
2013,冷凍かに,愛知,"110,658","174,505,954","1,577"
2013,冷凍かに,三重,"25,734","35,692,597","1,387"
2013,冷凍かに,京都,"1,696","2,583,462","1,523"
2013,冷凍かに,大阪,"287,072","502,075,420","1,749"
2013,冷凍かに,兵庫,"39,789","69,099,340","1,737"
2013,冷凍かに,鳥取,"67,200","147,516,480","2,195"
2013,冷凍かに,島根,"5,225","8,038,646","1,538"
2013,冷凍かに,福岡,"3,246","6,014,884","1,853"
2013,冷凍かに,長崎,948,"1,677,879","1,770"
2013,冷凍あかうお,北海道,"22,695","8,427,517",371
2013,冷凍あかうお,宮城,"71,769","26,916,590",375
2013,冷凍あかうお,福島,8,"14,280","1,785"
2013,冷凍あかうお,千葉,"3,770","2,327,693",617
2013,冷凍あかうお,東京,"72,661","47,302,097",651
2013,冷凍あかうお,石川,"6,340","3,007,437",474
2013,冷凍あかうお,愛知,"109,749","74,173,044",676
2013,冷凍あかうお,三重,"2,540","1,689,298",665
2013,冷凍あかうお,大阪,"15,729","8,871,955",564
2013,冷凍あかうお,兵庫,"19,983","16,755,338",838
2013,冷凍あかうお,福岡,"8,235","4,312,089",524
2013,冷凍メルルーサ,石川,115,"121,413","1,056"
2013,冷凍メルルーサ,愛知,"47,232","29,690,937",629
2013,冷凍メルルーサ,大阪,"1,220","835,170",685
2013,冷凍メルルーサ,兵庫,230,"211,722",921
2013,冷凍メルルーサ,鳥取,"1,323","504,903",382
2013,冷凍メロー,東京,"14,139","34,367,914","2,431"
2013,冷凍メロー,石川,"1,980","3,508,051","1,772"
2013,冷凍メロー,愛知,"24,777","31,777,345","1,283"
2013,冷凍メロー,大阪,"4,762","4,767,966","1,001"
2013,冷凍メロー,鳥取,169,"145,251",859
2013,冷凍メロー,愛媛,"4,390","4,698,225","1,070"
2013,冷凍くじら,千葉,606,"1,084,422","1,789"
2013,冷凍くじら,東京,"1,785","4,728,225","2,649"
2013,冷凍くじら,石川,3,"5,775","1,925"
2013,冷凍くじら,兵庫,5,"14,700","2,940"
2013,冷凍くじら,山口,367,"1,050,903","2,863"
2013,冷凍すりみ,北海道,690,"1,087,227","1,576"
2013,冷凍すりみ,東京,"499,862","165,580,191",331
2013,冷凍すりみ,石川,"1,578","1,978,368","1,254"
2013,冷凍すりみ,大阪,"118,200","37,814,595",320
2013,冷凍すりみ,山口,10,"12,600","1,260"
2013,冷凍うなぎ,東京,"30,089","93,968,197","3,123"
2013,冷凍うなぎ,富山,120,"189,000","1,575"
2013,冷凍うなぎ,石川,"14,692","75,481,756","5,138"
2013,冷凍うなぎ,福井,670,"3,207,751","4,788"
2013,冷凍うなぎ,愛知,"14,453","90,465,494","6,259"
2013,冷凍うなぎ,大阪,"11,314","39,426,972","3,485"
2013,冷凍うなぎ,徳島,570,"1,621,935","2,846"
2013,冷凍うなぎ,福岡,"29,814","117,435,571","3,939"
2013,冷凍かい,北海道,"113,806","221,979,106","1,951"
2013,冷凍かい,青森,"13,974","12,286,806",879
2013,冷凍かい,宮城,"1,944","4,485,716","2,307"
2013,冷凍かい,福島,70,"126,147","1,802"
2013,冷凍かい,茨城,"1,819","2,409,330","1,325"
2013,冷凍かい,栃木,400,"219,765",549
2013,冷凍かい,千葉,171,"564,218","3,300"
2013,冷凍かい,東京,"175,771","217,467,802","1,237"
2013,冷凍かい,石川,"38,830","41,533,125","1,070"
2013,冷凍かい,福井,"9,440","10,521,630","1,115"
2013,冷凍かい,岐阜,12,"8,568",714
2013,冷凍かい,愛知,"262,571","318,684,119","1,214"
2013,冷凍かい,三重,"15,695","24,048,341","1,532"
2013,冷凍かい,大阪,"70,571","69,737,380",988
2013,冷凍かい,兵庫,300,"321,300","1,071"
2013,冷凍かい,福岡,"4,249","3,522,677",829
2013,冷凍食品　開き,宮城,39,"70,970","1,820"
2013,冷凍食品　開き,茨城,"7,787","8,371,861","1,075"
2013,冷凍食品　開き,東京,"12,726","11,762,813",924
2013,冷凍食品　開き,石川,610,"877,276","1,438"
2013,冷凍食品　開き,三重,"1,409","1,431,517","1,016"
2013,冷凍食品　開き,大阪,"1,343","1,131,900",843
2013,冷凍食品　開き,山口,"3,395","3,253,320",958
2013,冷凍食品　開き,福岡,"9,160","15,453,900","1,687"
2013,冷凍食品　切身,宮城,"1,718","1,621,781",944
2013,冷凍食品　切身,群馬,"1,425","2,391,326","1,678"
2013,冷凍食品　切身,千葉,15,"26,250","1,750"
2013,冷凍食品　切身,東京,"11,697","10,963,517",937
2013,冷凍食品　切身,神奈川,38,"44,861","1,181"
2013,冷凍食品　切身,新潟,803,"2,637,288","3,284"
2013,冷凍食品　切身,富山,847,"496,917",587
2013,冷凍食品　切身,石川,"2,641","4,630,193","1,753"
2013,冷凍食品　切身,岐阜,10,"18,711","1,871"
2013,冷凍食品　切身,静岡,"176,824","192,741,436","1,090"
2013,冷凍食品　切身,愛知,"6,623","9,541,456","1,441"
2013,冷凍食品　切身,京都,22,"18,333",833
2013,冷凍食品　切身,大阪,"2,167","1,815,477",838
2013,冷凍食品　切身,兵庫,"24,216","20,141,239",832
2013,冷凍食品　切身,福岡,210,"257,570","1,227"
2013,冷凍食品　フライ,宮城,"8,517","5,871,411",689
2013,冷凍食品　フライ,東京,"5,161","3,663,133",710
2013,冷凍食品　フライ,岐阜,"2,813","1,575,017",560
2013,冷凍食品　フライ,愛知,"5,205","4,729,772",909
2013,冷凍食品　フライ,大阪,"5,172","4,849,859",938
2013,冷凍食品　フライ,兵庫,"1,196","601,787",503
2013,冷凍食品　フライ,島根,402,"390,600",972
2013,冷凍食品　フライ,広島,417,"593,717","1,424"
2013,冷凍食品　フライ,山口,85,"82,215",967
2013,冷凍食品　その他,北海道,8,"44,100","5,513"
2013,冷凍食品　その他,青森,"3,596","6,289,689","1,749"
2013,冷凍食品　その他,岩手,18,"10,962",609
2013,冷凍食品　その他,宮城,903,"1,324,516","1,467"
2013,冷凍食品　その他,山形,9,"5,198",578
2013,冷凍食品　その他,茨城,767,"973,298","1,269"
2013,冷凍食品　その他,群馬,"1,996","4,253,466","2,131"
2013,冷凍食品　その他,埼玉,11,"19,478","1,771"
2013,冷凍食品　その他,千葉,"4,065","2,841,720",699
2013,冷凍食品　その他,東京,"20,860","26,477,358","1,269"
2013,冷凍食品　その他,神奈川,"1,411","1,941,270","1,376"
2013,冷凍食品　その他,新潟,"5,190","7,232,973","1,394"
2013,冷凍食品　その他,富山,"1,531","3,564,561","2,328"
2013,冷凍食品　その他,石川,"3,959","4,559,909","1,152"
2013,冷凍食品　その他,福井,753,"554,253",736
2013,冷凍食品　その他,岐阜,"14,479","10,232,746",707
2013,冷凍食品　その他,静岡,"19,106","20,314,139","1,063"
2013,冷凍食品　その他,愛知,"37,888","48,792,482","1,288"
2013,冷凍食品　その他,三重,"13,708","5,177,026",378
2013,冷凍食品　その他,京都,"2,034","790,185",388
2013,冷凍食品　その他,大阪,"63,323","184,750,545","2,918"
2013,冷凍食品　その他,兵庫,"13,389","6,792,976",507
2013,冷凍食品　その他,和歌山,100,"180,075","1,801"
2013,冷凍食品　その他,鳥取,"7,930","6,874,551",867
2013,冷凍食品　その他,島根,412,"394,359",957
2013,冷凍食品　その他,山口,364,"398,939","1,096"
2013,冷凍食品　その他,徳島,241,"227,010",942
2013,冷凍食品　その他,福岡,"11,614","18,384,785","1,583"
2013,その他　冷凍魚,北海道,"1,769","4,988,943","2,820"
2013,その他　冷凍魚,岩手,"2,642","1,415,568",536
2013,その他　冷凍魚,宮城,"20,210","11,590,681",574
2013,その他　冷凍魚,福島,30,"31,458","1,049"
2013,その他　冷凍魚,茨城,"2,106","1,326,770",630
2013,その他　冷凍魚,群馬,"1,342","2,865,392","2,135"
2013,その他　冷凍魚,千葉,"30,701","10,912,314",355
2013,その他　冷凍魚,東京,"160,206","121,993,934",761
2013,その他　冷凍魚,神奈川,387,"225,343",582
2013,その他　冷凍魚,新潟,"1,000","2,157,311","2,157"
2013,その他　冷凍魚,富山,"6,704","3,896,655",581
2013,その他　冷凍魚,石川,"211,899","90,718,231",428
2013,その他　冷凍魚,福井,"8,997","2,236,616",249
2013,その他　冷凍魚,岐阜,9,"18,711","2,079"
2013,その他　冷凍魚,静岡,"171,160","264,905,091","1,548"
2013,その他　冷凍魚,愛知,"166,959","98,384,655",589
2013,その他　冷凍魚,三重,"42,667","20,428,780",479
2013,その他　冷凍魚,京都,973,"781,872",804
2013,その他　冷凍魚,大阪,"41,437","39,636,161",957
2013,その他　冷凍魚,兵庫,"28,476","27,127,735",953
2013,その他　冷凍魚,和歌山,957,"1,495,200","1,562"
2013,その他　冷凍魚,鳥取,"90,412","13,195,626",146
2013,その他　冷凍魚,島根,507,"364,098",718
2013,その他　冷凍魚,山口,"52,906","27,531,410",520
2013,その他　冷凍魚,徳島,"2,330","3,373,599","1,448"
2013,その他　冷凍魚,愛媛,"5,659","4,369,130",772
2013,その他　冷凍魚,高知,296,"487,200","1,646"
2013,その他　冷凍魚,福岡,"87,697","75,080,876",856
2013,その他　冷凍魚,佐賀,32,"18,480",578
2013,その他　冷凍魚,長崎,"58,298","46,739,760",802
2013,その他　冷凍魚,宮崎,128,"284,068","2,219"
2013,その他　冷凍魚,鹿児島,"2,884","2,721,717",944
2014,冷凍まぐろ,宮城,1,525,525
2014,冷凍まぐろ,群馬,"1,379","562,428",408
2014,冷凍まぐろ,千葉,"3,362","17,680,974","5,259"
2014,冷凍まぐろ,東京,"15,094","61,035,601","4,044"
2014,冷凍まぐろ,神奈川,212,"181,812",858
2014,冷凍まぐろ,新潟,299,"1,887,281","6,312"
2014,冷凍まぐろ,富山,400,"339,120",848
2014,冷凍まぐろ,石川,"2,515","11,826,955","4,703"
2014,冷凍まぐろ,静岡,"125,624","278,784,109","2,219"
2014,冷凍まぐろ,愛知,150,"353,592","2,357"
2014,冷凍まぐろ,大阪,"5,782","26,039,345","4,504"
2014,冷凍まぐろ,福岡,"4,235","20,237,192","4,779"
2014,冷凍かじき,宮城,44,"93,060","2,115"
2014,冷凍かじき,東京,"19,016","15,223,457",801
2014,冷凍かじき,神奈川,"158,647","104,579,334",659
2014,冷凍かじき,新潟,12,"18,882","1,574"
2014,冷凍かじき,石川,"124,403","96,194,571",773
2014,冷凍かじき,静岡,"550,719","350,143,935",636
2014,冷凍さけ,北海道,"56,559","49,477,729",875
2014,冷凍さけ,宮城,"5,382","5,339,622",992
2014,冷凍さけ,千葉,"2,476","4,436,675","1,792"
2014,冷凍さけ,東京,"490,529","502,374,517","1,024"
2014,冷凍さけ,富山,10,"23,100","2,310"
2014,冷凍さけ,石川,"35,392","32,792,424",927
2014,冷凍さけ,福井,"22,495","27,404,669","1,218"
2014,冷凍さけ,愛知,"369,046","375,470,600","1,017"
2014,冷凍さけ,三重,"53,401","55,948,683","1,048"
2014,冷凍さけ,大阪,"107,767","107,660,928",999
2014,冷凍さけ,兵庫,"41,247","30,144,009",731
2014,冷凍さけ,和歌山,980,"596,820",609
2014,冷凍あじ,宮城,310,"62,424",201
2014,冷凍あじ,東京,"64,722","23,878,558",369
2014,冷凍あじ,富山,"1,583","290,639",184
2014,冷凍あじ,石川,"12,524","1,794,257",143
2014,冷凍あじ,福井,"24,900","7,133,145",286
2014,冷凍あじ,静岡,"3,500","751,140",215
2014,冷凍あじ,愛知,"84,170","35,218,065",418
2014,冷凍あじ,三重,"2,740","1,652,445",603
2014,冷凍あじ,大阪,"24,775","10,067,824",406
2014,冷凍あじ,兵庫,142,"63,362",446
2014,冷凍あじ,鳥取,"9,773","1,823,829",187
2014,冷凍あじ,山口,84,"42,336",504
2014,冷凍さば,青森,"18,753","7,545,582",402
2014,冷凍さば,宮城,"26,820","16,850,298",628
2014,冷凍さば,茨城,750,"502,926",671
2014,冷凍さば,千葉,"488,028","110,367,998",226
2014,冷凍さば,東京,"113,720","75,903,612",667
2014,冷凍さば,富山,848,"895,536","1,056"
2014,冷凍さば,石川,"54,924","12,225,870",223
2014,冷凍さば,福井,"43,790","19,071,885",436
2014,冷凍さば,愛知,"99,550","66,191,477",665
2014,冷凍さば,三重,"16,090","10,649,664",662
2014,冷凍さば,大阪,"10,565","8,737,388",827
2014,冷凍さば,兵庫,"3,303","2,292,977",694
2014,冷凍さば,鳥取,"9,900","1,381,185",140
2014,冷凍さば,福岡,"22,327","13,842,540",620
2014,冷凍さんま,北海道,850,"1,080,691","1,271"
2014,冷凍さんま,岩手,50,"14,438",289
2014,冷凍さんま,宮城,758,"377,309",498
2014,冷凍さんま,茨城,304,"133,866",440
2014,冷凍さんま,千葉,"3,318","1,209,010",364
2014,冷凍さんま,東京,"14,209","5,747,346",404
2014,冷凍さんま,福井,"11,625","4,653,720",400
2014,冷凍さんま,愛知,97,"70,848",730
2014,冷凍さんま,大阪,"6,525","2,836,050",435
2014,冷凍さんま,兵庫,"3,049","2,305,756",756
2014,冷凍さんま,福岡,709,"535,432",755
2014,冷凍かれい,北海道,"248,107","74,733,566",301
2014,冷凍かれい,宮城,"45,081","45,218,721","1,003"
2014,冷凍かれい,栃木,120,"104,040",867
2014,冷凍かれい,東京,"262,378","131,875,362",503
2014,冷凍かれい,石川,"30,012","33,787,775","1,126"
2014,冷凍かれい,福井,"2,850","1,422,985",499
2014,冷凍かれい,愛知,"118,182","72,394,711",613
2014,冷凍かれい,三重,"9,355","4,534,040",485
2014,冷凍かれい,大阪,"12,178","11,657,439",957
2014,冷凍かれい,兵庫,"8,467","6,443,980",761
2014,冷凍かれい,山口,"2,808","5,880,384","2,094"
2014,冷凍ほっけ,北海道,"4,203","2,640,476",628
2014,冷凍ほっけ,宮城,"86,991","50,638,963",582
2014,冷凍ほっけ,東京,"12,411","11,043,086",890
2014,冷凍ほっけ,富山,"3,729","2,262,555",607
2014,冷凍ほっけ,石川,"29,862","13,719,833",459
2014,冷凍ほっけ,愛知,"13,327","7,789,127",584
2014,冷凍ほっけ,三重,260,"240,390",925
2014,冷凍ほっけ,兵庫,"4,507","5,926,320","1,315"
2014,冷凍たい,宮城,"13,327","11,499,999",863
2014,冷凍たい,福島,7,"24,192","3,456"
2014,冷凍たい,千葉,139,"447,799","3,222"
2014,冷凍たい,東京,"32,687","32,479,995",994
2014,冷凍たい,石川,"5,791","4,025,192",695
2014,冷凍たい,静岡,"8,518","6,446,193",757
2014,冷凍たい,愛知,"6,967","7,275,404","1,044"
2014,冷凍たい,大阪,"4,740","6,007,959","1,268"
2014,冷凍たい,愛媛,91,"130,143","1,430"
2014,冷凍たい,福岡,74,"63,648",860
2014,冷凍たい,長崎,"7,021","11,611,479","1,654"
2014,冷凍にしん,北海道,"1,000","346,500",347
2014,冷凍にしん,千葉,"1,260","312,018",248
2014,冷凍にしん,東京,"20,350","6,429,331",316
2014,冷凍にしん,福井,"12,180","4,426,920",363
2014,冷凍にしん,愛知,581,"141,820",244
2014,冷凍たら,北海道,"2,940","1,974,325",672
2014,冷凍たら,青森,284,"208,062",733
2014,冷凍たら,宮城,"70,700","50,605,605",716
2014,冷凍たら,東京,"21,446","13,931,208",650
2014,冷凍たら,石川,"4,304","2,789,264",648
2014,冷凍たら,福井,702,"395,928",564
2014,冷凍たら,愛知,"118,639","66,213,355",558
2014,冷凍たら,大阪,626,"577,778",923
2014,冷凍たら,兵庫,"8,937","6,955,887",778
2014,冷凍ぎんだら,宮城,"19,895","36,591,945","1,839"
2014,冷凍ぎんだら,東京,"84,919","140,375,731","1,653"
2014,冷凍ぎんだら,石川,"3,566","6,263,341","1,756"
2014,冷凍ぎんだら,福井,"39,409","68,469,703","1,737"
2014,冷凍ぎんだら,愛知,"127,137","218,979,428","1,722"
2014,冷凍ぎんだら,三重,"1,843","3,067,472","1,664"
2014,冷凍ぎんだら,大阪,207,"286,587","1,384"
2014,冷凍ぎんだら,兵庫,"1,308","888,599",679
2014,冷凍おひょう,宮城,637,"560,931",881
2014,冷凍おひょう,東京,607,"1,776,608","2,927"
2014,冷凍おひょう,大阪,474,"1,081,080","2,281"
2014,冷凍しらうお,東京,650,"653,808","1,006"
2014,冷凍しらうお,兵庫,"1,760","1,597,668",908
2014,冷凍するめいか,北海道,"25,029","11,143,672",445
2014,冷凍するめいか,青森,"51,303","21,239,758",414
2014,冷凍するめいか,岩手,"1,787","1,544,772",864
2014,冷凍するめいか,千葉,"59,052","34,098,265",577
2014,冷凍するめいか,東京,"263,135","318,107,186","1,209"
2014,冷凍するめいか,新潟,"3,674","6,610,873","1,799"
2014,冷凍するめいか,富山,"12,122","5,093,784",420
2014,冷凍するめいか,石川,"827,537","346,361,152",419
2014,冷凍するめいか,福井,"8,074","6,493,557",804
2014,冷凍するめいか,愛知,"15,190","9,793,324",645
2014,冷凍するめいか,三重,"9,295","9,395,287","1,011"
2014,冷凍するめいか,大阪,"78,854","88,945,111","1,128"
2014,冷凍するめいか,兵庫,"11,803","7,042,794",597
2014,冷凍するめいか,鳥取,410,"87,804",214
2014,冷凍するめいか,徳島,"21,705","48,366,484","2,228"
2014,冷凍するめいか,福岡,"10,634","17,174,449","1,615"
2014,冷凍やりいか,岩手,60,"22,356",373
2014,冷凍やりいか,東京,"7,491","12,514,141","1,671"
2014,冷凍やりいか,石川,"7,750","13,140,269","1,696"
2014,冷凍やりいか,愛知,"12,837","14,758,052","1,150"
2014,冷凍やりいか,大阪,"18,590","30,548,836","1,643"
2014,冷凍やりいか,兵庫,"1,480","3,864,147","2,611"
2014,冷凍やりいか,徳島,367,"796,165","2,169"
2014,冷凍やりいか,福岡,"29,370","41,298,725","1,406"
2014,冷凍もんこういか,東京,"21,461","36,357,630","1,694"
2014,冷凍もんこういか,新潟,16,"26,832","1,677"
2014,冷凍もんこういか,石川,5,"1,764",353
2014,冷凍もんこういか,愛知,"5,145","7,371,690","1,433"
2014,冷凍もんこういか,三重,522,"355,104",680
2014,冷凍もんこういか,大阪,"7,029","5,955,386",847
2014,冷凍もんこういか,兵庫,"4,272","2,832,912",663
2014,冷凍もんこういか,徳島,"9,111","15,483,027","1,699"
2014,冷凍たこ,北海道,"5,955","7,222,213","1,213"
2014,冷凍たこ,宮城,"5,023","4,693,820",934
2014,冷凍たこ,東京,"12,234","12,214,131",998
2014,冷凍たこ,石川,"9,012","8,171,961",907
2014,冷凍たこ,福井,950,"1,380,888","1,454"
2014,冷凍たこ,岐阜,"3,328","4,637,929","1,394"
2014,冷凍たこ,愛知,410,"370,440",904
2014,冷凍たこ,三重,96,"46,840",488
2014,冷凍たこ,大阪,"5,211","5,179,877",994
2014,冷凍たこ,兵庫,860,"1,111,968","1,293"
2014,冷凍たこ,福岡,"11,010","10,345,860",940
2014,冷凍えび,北海道,"124,297","221,165,843","1,779"
2014,冷凍えび,岩手,225,"38,880",173
2014,冷凍えび,茨城,690,"1,459,620","2,115"
2014,冷凍えび,群馬,324,"677,160","2,090"
2014,冷凍えび,東京,"722,094","1,139,151,056","1,578"
2014,冷凍えび,神奈川,27,"27,248","1,009"
2014,冷凍えび,富山,"31,842","87,093,036","2,735"
2014,冷凍えび,石川,"51,221","59,213,278","1,156"
2014,冷凍えび,福井,"39,748","58,946,989","1,483"
2014,冷凍えび,岐阜,"776,497","1,008,014,021","1,298"
2014,冷凍えび,静岡,"23,715","41,511,818","1,750"
2014,冷凍えび,愛知,"412,629","694,767,888","1,684"
2014,冷凍えび,三重,"178,690","216,776,475","1,213"
2014,冷凍えび,大阪,"78,479","112,755,760","1,437"
2014,冷凍えび,兵庫,"33,333","60,530,652","1,816"
2014,冷凍えび,佐賀,240,"99,792",416
2014,冷凍えび,長崎,8,"5,544",693
2014,冷凍かに,北海道,"45,502","75,183,769","1,652"
2014,冷凍かに,青森,56,"163,296","2,916"
2014,冷凍かに,岩手,9,"68,040","7,560"
2014,冷凍かに,宮城,333,"1,180,310","3,544"
2014,冷凍かに,東京,"319,184","586,475,433","1,837"
2014,冷凍かに,神奈川,20,"66,528","3,326"
2014,冷凍かに,富山,"3,796","6,043,937","1,592"
2014,冷凍かに,石川,"44,846","71,956,016","1,605"
2014,冷凍かに,福井,"80,322","133,732,350","1,665"
2014,冷凍かに,愛知,"118,162","215,982,165","1,828"
2014,冷凍かに,三重,"34,374","57,931,969","1,685"
2014,冷凍かに,京都,"4,290","7,439,380","1,734"
2014,冷凍かに,大阪,"216,171","400,753,253","1,854"
2014,冷凍かに,兵庫,"43,477","93,326,307","2,147"
2014,冷凍かに,鳥取,"80,488","175,958,635","2,186"
2014,冷凍かに,島根,"6,355","11,387,587","1,792"
2014,冷凍かに,長崎,168,"315,288","1,877"
2014,冷凍あかうお,北海道,"3,081","1,226,945",398
2014,冷凍あかうお,宮城,"94,626","42,660,816",451
2014,冷凍あかうお,千葉,"5,640","4,459,896",791
2014,冷凍あかうお,東京,"158,245","97,061,001",613
2014,冷凍あかうお,石川,"9,714","5,976,318",615
2014,冷凍あかうお,愛知,"88,288","61,543,417",697
2014,冷凍あかうお,三重,"15,173","11,164,123",736
2014,冷凍あかうお,大阪,"3,365","2,377,152",706
2014,冷凍あかうお,兵庫,"15,058","13,506,875",897
2014,冷凍あかうお,福岡,"18,046","11,049,170",612
2014,冷凍メルルーサ,石川,64,"80,461","1,257"
2014,冷凍メルルーサ,愛知,"29,444","21,722,575",738
2014,冷凍メルルーサ,鳥取,"1,460","660,996",453
2014,冷凍メロー,宮城,"2,018","5,330,556","2,642"
2014,冷凍メロー,東京,"29,467","41,981,725","1,425"
2014,冷凍メロー,石川,430,"1,087,200","2,528"
2014,冷凍メロー,福井,"5,334","5,244,397",983
2014,冷凍メロー,愛知,"20,958","25,260,499","1,205"
2014,冷凍メロー,大阪,"2,303","2,363,108","1,026"
2014,冷凍メロー,愛媛,"7,452","8,490,178","1,139"
2014,冷凍くじら,千葉,744,"1,210,724","1,627"
2014,冷凍くじら,東京,"2,514","4,265,969","1,697"
2014,冷凍くじら,大阪,623,"1,663,871","2,671"
2014,冷凍くじら,兵庫,15,"56,700","3,780"
2014,冷凍くじら,山口,"1,633","1,439,919",882
2014,冷凍すりみ,北海道,540,"899,168","1,665"
2014,冷凍すりみ,東京,"445,104","155,297,066",349
2014,冷凍すりみ,石川,"31,650","12,343,974",390
2014,冷凍すりみ,大阪,"77,840","27,472,140",353
2014,冷凍うなぎ,東京,"46,058","144,309,393","3,133"
2014,冷凍うなぎ,石川,"13,856","87,090,410","6,285"
2014,冷凍うなぎ,福井,"1,000","3,488,400","3,488"
2014,冷凍うなぎ,愛知,"12,495","94,410,100","7,556"
2014,冷凍うなぎ,三重,500,"1,522,500","3,045"
2014,冷凍うなぎ,大阪,"6,454","19,461,630","3,015"
2014,冷凍うなぎ,兵庫,548,"703,674","1,284"
2014,冷凍うなぎ,徳島,"1,030","3,733,449","3,625"
2014,冷凍うなぎ,福岡,"17,532","87,985,550","5,019"
2014,冷凍かい,北海道,"151,989","332,465,432","2,187"
2014,冷凍かい,宮城,"2,811","6,159,988","2,191"
2014,冷凍かい,福島,"8,934","14,195,004","1,589"
2014,冷凍かい,茨城,"1,079","1,521,925","1,410"
2014,冷凍かい,栃木,310,"172,515",557
2014,冷凍かい,群馬,800,"1,853,712","2,317"
2014,冷凍かい,千葉,375,"738,540","1,969"
2014,冷凍かい,東京,"156,298","248,296,159","1,589"
2014,冷凍かい,石川,"60,519","64,717,126","1,069"
2014,冷凍かい,福井,"26,502","51,248,588","1,934"
2014,冷凍かい,静岡,55,"179,755","3,268"
2014,冷凍かい,愛知,"329,067","433,319,401","1,317"
2014,冷凍かい,三重,"9,030","15,761,145","1,745"
2014,冷凍かい,大阪,"118,366","136,032,629","1,149"
2014,冷凍かい,兵庫,255,"400,494","1,571"
2014,冷凍かい,福岡,"2,776","2,447,400",882
2014,冷凍食品　開き,茨城,"5,724","6,885,066","1,203"
2014,冷凍食品　開き,東京,"11,951","12,199,617","1,021"
2014,冷凍食品　開き,富山,12,"7,322",610
2014,冷凍食品　開き,石川,401,"519,912","1,297"
2014,冷凍食品　開き,福井,24,"25,200","1,050"
2014,冷凍食品　開き,愛知,935,"1,319,976","1,412"
2014,冷凍食品　開き,三重,"3,926","4,212,110","1,073"
2014,冷凍食品　開き,大阪,"6,508","4,466,178",686
2014,冷凍食品　開き,兵庫,72,"89,208","1,239"
2014,冷凍食品　開き,山口,"1,285","877,641",683
2014,冷凍食品　開き,福岡,"8,400","15,245,196","1,815"
2014,冷凍食品　切身,宮城,597,"513,231",860
2014,冷凍食品　切身,群馬,"1,374","2,190,015","1,594"
2014,冷凍食品　切身,千葉,0,0,0
2014,冷凍食品　切身,東京,"21,466","25,589,694","1,192"
2014,冷凍食品　切身,新潟,442,"1,105,870","2,502"
2014,冷凍食品　切身,石川,"19,076","17,844,260",935
2014,冷凍食品　切身,福井,573,"538,155",939
2014,冷凍食品　切身,岐阜,16,"13,440",840
2014,冷凍食品　切身,静岡,"146,876","173,717,938","1,183"
2014,冷凍食品　切身,愛知,"4,782","7,881,905","1,648"
2014,冷凍食品　切身,京都,156,"228,878","1,467"
2014,冷凍食品　切身,大阪,"4,844","5,533,134","1,142"
2014,冷凍食品　切身,兵庫,"26,267","25,315,705",964
2014,冷凍食品　切身,鳥取,"5,144","9,229,662","1,794"
2014,冷凍食品　切身,福岡,"14,501","5,281,890",364
2014,冷凍食品　フライ,宮城,"4,297","7,098,390","1,652"
2014,冷凍食品　フライ,東京,"9,573","14,086,361","1,471"
2014,冷凍食品　フライ,石川,583,"799,689","1,372"
2014,冷凍食品　フライ,岐阜,"5,370","3,746,345",698
2014,冷凍食品　フライ,愛知,"5,588","3,521,813",630
2014,冷凍食品　フライ,三重,71,"86,096","1,213"
2014,冷凍食品　フライ,京都,49,"65,904","1,345"
2014,冷凍食品　フライ,大阪,"3,257","6,239,186","1,916"
2014,冷凍食品　フライ,兵庫,672,"595,640",886
2014,冷凍食品　フライ,島根,445,"466,985","1,049"
2014,冷凍食品　フライ,広島,415,"692,268","1,668"
2014,冷凍食品　フライ,山口,30,"48,798","1,627"
2014,冷凍食品　その他,北海道,268,"1,344,140","5,015"
2014,冷凍食品　その他,青森,"6,793","10,867,801","1,600"
2014,冷凍食品　その他,宮城,"1,907","2,048,625","1,074"
