販売年,品名,産地,数量（Kg）,金額（円）,平均単価（円/Kg）
2010,干するめ,山口,80,"237,720","2,972"
2010,桜干いわし,兵庫,90,"67,095",746
2010,桜干いわし,愛媛,10,"21,420","2,142"
2010,桜干にしん,千葉,270,"125,559",465
2010,桜干にしん,石川,40,"18,627",466
2010,桜干にしん,島根,920,"421,077",458
2010,その他桜干,千葉,"4,300","2,439,824",567
2010,その他桜干,大阪,140,"53,425",382
2010,その他桜干,兵庫,910,"659,831",725
2010,その他桜干,鳥取,220,"137,823",626
2010,その他桜干,愛媛,396,"573,636","1,449"
2010,その他桜干,福岡,"14,640","9,611,110",656
2010,ぬか漬いわし,石川,4,609,152
2010,ぬか漬にしん,石川,4,714,179
2010,みそ漬品,東京,10,"6,825",683
2010,みそ漬品,福井,350,"1,023,278","2,924"
2010,みそ漬品,鳥取,30,"9,450",315
2010,みそ漬品,山口,50,"18,900",378
2010,みそ漬品,徳島,40,"32,130",803
2010,かす漬ふぐ,石川,2,"3,150","1,575"
2010,その他魚介漬物,茨城,"21,160","14,329,247",677
2010,その他魚介漬物,長野,105,"73,710",702
2010,うに製品,東京,30,"32,130","1,071"
2010,うに製品,静岡,60,"168,000","2,800"
2010,うに製品,香川,130,"171,990","1,323"
2010,いくら,千葉,432,"567,945","1,315"
2010,いくら,福井,"7,000","22,884,751","3,269"
2010,すけこ,岡山,310,"336,420","1,085"
2010,すじこ,青森,"3,460","10,570,172","3,055"
2010,すじこ,新潟,"1,730","2,619,120","1,514"
2010,すじこ,福井,4,"10,920","2,730"
2010,すじこ,大阪,944,"414,236",439
2010,すじこ,兵庫,40,"52,920","1,323"
2010,塩かずのこ,青森,"15,947","34,693,632","2,176"
2010,塩かずのこ,埼玉,16,"22,680","1,418"
2010,塩かずのこ,福井,10,"34,650","3,465"
2010,塩かずのこ,大阪,786,"1,099,953","1,399"
2010,塩まだらこ,大分,11,"6,300",573
2010,かまぼこ,東京,60,"29,400",490
2010,かまぼこ,鳥取,"6,255","6,461,700","1,033"
2010,かまぼこ,香川,"1,640","201,180",123
2010,かまぼこ,愛媛,20,"12,600",630
2010,ちくわ,鳥取,640,"687,330","1,074"
2010,こんぶ,北海道,399,"640,983","1,606"
2010,こんぶ,富山,180,"189,000","1,050"
2010,こんぶ,山口,20,"14,280",714
2010,わかめ,青森,27,"14,175",525
2010,わかめ,愛知,"6,302","3,011,150",478
2010,わかめ,大阪,60,"31,500",525
2010,わかめ,山口,"7,824","2,966,660",379
2010,わかめ,愛媛,10,"10,080","1,008"
2010,わかめ,福岡,30,"34,650","1,155"
2010,皮くじら,埼玉,20,"9,072",454
2010,皮くじら,兵庫,200,"300,300","1,502"
2010,ハムソーセージ,埼玉,8,"7,140",893
2010,すだこ,宮城,"1,001","1,746,570","1,745"
2010,すだこ,愛知,80,"75,705",946
2010,すだこ,島根,30,"21,735",725
2010,魚介つくだに,北海道,78,"149,384","1,915"
2010,魚介つくだに,青森,20,"28,350","1,418"
2010,魚介つくだに,千葉,190,"259,350","1,365"
2010,魚介つくだに,神奈川,362,"379,575","1,049"
2010,魚介つくだに,静岡,20,"15,120",756
2010,魚介つくだに,山口,185,"166,971",903
2010,魚介つくだに,香川,380,"492,345","1,296"
2010,魚介つくだに,愛媛,90,"159,747","1,775"
2010,魚介つくだに,福岡,10,"21,420","2,142"
2010,その他塩干加工品,鹿児島,13,"39,375","3,029"
2010,その他塩干加工品,沖縄,467,"341,146",731
2011,塩さけ,青森,"1,551","1,112,634",717
2011,塩さけ,福井,"23,982","17,282,248",721
2011,塩さけ,岐阜,"2,255","1,355,595",601
2011,塩さば,群馬,70,"72,030","1,029"
2011,塩さば,岐阜,"6,060","5,556,810",917
2011,塩さば,鳥取,"31,881","18,863,037",592
2011,塩さば,香川,100,"102,900","1,029"
2011,塩さば,長崎,60,"51,660",861
2011,塩ます,青森,"18,462","8,109,311",439
2011,塩ます,福井,"3,652","902,985",247
2011,塩ます,岐阜,"20,815","11,142,698",535
2011,塩くじら,埼玉,8,"33,600","4,200"
2011,塩くじら,兵庫,8,"29,400","3,675"
2011,しおから,大阪,30,"22,113",737
2011,しおから,兵庫,6,"11,655","1,943"
2011,しおから,鳥取,160,"80,640",504
2011,塩だら,東京,774,"698,298",902
2011,塩だら,福井,"2,213","2,133,810",964
2011,塩にしん,東京,60,"22,365",373
2011,塩するめ,茨城,40,"11,290",282
2011,塩するめ,島根,"9,773","6,036,816",618
2011,すき身,東京,"1,330","2,135,323","1,606"
2011,開きたら,福井,30,"42,525","1,418"
2011,開きたら,鳥取,188,"49,350",263
2011,開きたら,山口,225,"234,990","1,044"
2011,開きあじ,東京,"12,615","10,297,191",816
2011,開きあじ,福井,260,"148,471",571
2011,開きあじ,大阪,60,"25,200",420
2011,開きさば,埼玉,387,"30,713",79
2011,開きさば,東京,10,"12,600","1,260"
2011,開きさば,福井,10,"6,300",630
2011,丸干いわし,東京,"25,413","10,049,896",395
2011,干はたはた,千葉,90,"56,700",630
2011,干はたはた,大阪,180,"124,425",691
2011,丸干いか,新潟,"1,158","1,149,226",992
2011,丸干いか,兵庫,94,"87,255",928
2011,丸干いか,鳥取,45,"22,575",502
2011,煮干いわし,大阪,720,"485,814",675
2011,煮干いわし,鳥取,866,"782,554",904
2011,煮干いわし,広島,514,"327,234",637
2011,煮干いわし,愛媛,70,"61,740",882
2011,たいはくちりめん,北海道,12,"35,280","2,940"
2011,たいはくちりめん,富山,58,"60,900","1,050"
2011,たいはくちりめん,鳥取,14,"9,555",683
2011,たいはくちりめん,愛媛,"2,279","3,704,475","1,625"
2011,たいはくちりめん,高知,856,"702,450",821
2011,たづくり,東京,60,"52,815",880
2011,たづくり,愛知,131,"204,593","1,562"
2011,たづくり,京都,"1,402","2,224,110","1,586"
2011,干するめ,青森,768,"1,485,120","1,934"
2011,干するめ,茨城,80,"21,168",265
2011,干するめ,東京,"5,870","11,589,270","1,974"
2011,干するめ,新潟,"1,190","1,866,060","1,568"
2011,干するめ,山口,10,"36,540","3,654"
2011,桜干いわし,石川,110,"138,600","1,260"
2011,桜干にしん,千葉,10,"25,200","2,520"
2011,桜干にしん,石川,30,"11,025",368
2011,桜干にしん,静岡,10,"1,680",168
2011,桜干にしん,島根,10,"2,520",252
2011,その他桜干,埼玉,21,"15,646",745
2011,その他桜干,千葉,950,"1,041,621","1,096"
2011,その他桜干,鳥取,"2,403","1,802,978",750
2011,みそ漬品,埼玉,8,"9,450","1,181"
2011,みそ漬品,岐阜,130,"16,380",126
2011,みそ漬品,愛知,18,"14,548",808
2011,みそ漬品,山口,50,"9,398",188
2011,その他魚介漬物,茨城,"18,350","12,625,866",688
2011,その他魚介漬物,埼玉,52,"43,838",843
2011,うに製品,静岡,60,"176,400","2,940"
2011,うに製品,香川,130,"171,990","1,323"
2011,いくら,青森,"7,848","33,488,029","4,267"
2011,いくら,千葉,48,"70,560","1,470"
2011,すけこ,大阪,"41,755","79,387,299","1,901"
2011,すけこ,愛媛,30,"34,020","1,134"
2011,すじこ,青森,"2,685","7,790,706","2,902"
2011,すじこ,新潟,80,"123,900","1,549"
2011,すじこ,大阪,"1,485","680,085",458
2011,塩かずのこ,青森,"12,971","28,780,313","2,219"
2011,塩かずのこ,埼玉,32,"45,360","1,418"
2011,塩かずのこ,岡山,90,"538,650","5,985"
2011,塩かずのこ,山口,60,"29,400",490
2011,かまぼこ,静岡,"3,080","2,249,269",730
2011,かまぼこ,愛知,80,"40,006",500
2011,かまぼこ,大阪,150,"80,615",537
2011,かまぼこ,鳥取,"5,640","5,839,785","1,035"
2011,かまぼこ,岡山,20,"9,450",473
2011,かまぼこ,香川,"2,240","299,040",134
2011,かまぼこ,愛媛,20,"5,775",289
2011,ちくわ,青森,40,"14,711",368
2011,ちくわ,鳥取,490,"527,940","1,077"
2011,こんぶ,大阪,20,"6,300",315
2011,わかめ,愛知,"7,520","4,412,520",587
2011,わかめ,大阪,30,"46,463","1,549"
2011,わかめ,愛媛,170,"185,472","1,091"
2011,わかめ,熊本,30,"34,650","1,155"
2011,皮くじら,兵庫,160,"245,700","1,536"
2011,ハムソーセージ,山口,15,"6,909",461
2011,すだこ,千葉,30,"30,660","1,022"
2011,すだこ,岐阜,15,"30,713","2,048"
2011,魚介つくだに,北海道,49,"76,755","1,566"
2011,魚介つくだに,神奈川,100,"100,485","1,005"
2011,魚介つくだに,香川,255,"298,935","1,172"
2011,その他塩干加工品,群馬,24,"51,660","2,153"
2011,その他塩干加工品,埼玉,909,"545,960",601
2012,塩さけ,埼玉,480,"316,680",660
2012,塩さけ,岐阜,"5,070","4,136,653",816
2012,塩さけ,鹿児島,10,"18,480","1,848"
2012,塩さば,群馬,140,"144,060","1,029"
2012,塩さば,岐阜,"1,365","1,181,303",865
2012,塩ます,青森,"19,186","8,104,169",422
2012,塩ます,千葉,584,"260,904",447
2012,塩ます,岐阜,"8,129","6,797,166",836
2012,しおから,神奈川,"6,582","6,596,239","1,002"
2012,しおから,大阪,7,"13,650","1,950"
2012,しおから,鳥取,10,"9,450",945
2012,塩だら,埼玉,20,"30,240","1,512"
2012,塩だら,東京,785,"782,817",997
2012,塩だら,福井,"1,595","1,206,198",756
2012,塩だら,愛知,45,"36,855",819
2012,塩にしん,北海道,90,"22,050",245
2012,塩かれい,千葉,30,"24,041",801
2012,塩かれい,大阪,20,"15,120",756
2012,塩かれい,鳥取,"102,227","54,829,991",536
2012,塩するめ,茨城,120,"46,810",390
2012,塩するめ,静岡,130,"38,273",294
2012,塩するめ,鳥取,110,"44,604",405
2012,塩するめ,島根,"2,920","2,034,414",697
2012,すき身,東京,826,"1,295,658","1,569"
2012,すき身,山口,2,"2,625","1,313"
2012,開きたら,山口,170,"125,790",740
2012,開きあじ,東京,"79,480","11,803,705",149
2012,開きあじ,山口,120,"94,563",788
2012,丸干いわし,福井,20,"7,980",399
2012,丸干いわし,鳥取,0,0,0
2012,干はたはた,大阪,133,"83,108",625
2012,干はたはた,大分,5,"12,852","2,570"
2012,丸干いか,愛知,10,"18,480","1,848"
2012,丸干いか,兵庫,210,"207,375",988
2012,煮干いわし,福井,30,"10,500",350
2012,煮干いわし,大阪,915,"619,332",677
2012,煮干いわし,鳥取,270,"263,708",977
2012,煮干いわし,広島,190,"119,700",630
2012,たいはくちりめん,福井,"1,324","1,067,640",806
2012,たづくり,愛知,77,"138,810","1,803"
2012,たづくり,三重,56,"55,860",998
2012,たづくり,京都,69,"63,368",918
2012,ぼうたら,福井,20,"100,800","5,040"
2012,身欠にしん,山口,60,"15,120",252
2012,干するめ,宮城,30,"75,600","2,520"
2012,干するめ,茨城,128,"36,960",289
2012,干するめ,埼玉,50,"144,900","2,898"
2012,干するめ,新潟,400,"672,000","1,680"
2012,干するめ,福井,100,"47,502",475
2012,干するめ,山口,70,"106,260","1,518"
2012,桜干にしん,宮城,50,"4,536",91
2012,桜干にしん,千葉,10,"25,200","2,520"
2012,桜干にしん,石川,10,"7,056",706
2012,その他桜干,埼玉,580,"312,228",538
2012,その他桜干,千葉,890,"957,999","1,076"
2012,その他桜干,岐阜,55,"32,509",591
2012,その他桜干,愛知,310,"260,680",841
2012,その他桜干,愛媛,290,"326,970","1,127"
2012,その他桜干,長崎,167,"250,430","1,500"
2012,みそ漬品,埼玉,5,"3,150",630
2012,みそ漬品,福井,350,"939,645","2,685"
2012,みそ漬品,静岡,20,"16,800",840
2012,みそ漬品,愛知,15,"20,423","1,362"
2012,みそ漬品,鹿児島,10,"18,480","1,848"
2012,その他魚介漬物,茨城,"27,525","20,508,873",745
2012,その他魚介漬物,埼玉,116,"118,881","1,025"
2012,その他魚介漬物,鹿児島,10,"6,300",630
2012,うに製品,宮城,10,"13,466","1,347"
2012,うに製品,神奈川,"3,028","2,380,633",786
2012,うに製品,静岡,30,"88,200","2,940"
2012,うに製品,香川,110,"146,475","1,332"
2012,すけこ,埼玉,6,"11,340","1,890"
2012,すけこ,新潟,"1,583","2,448,370","1,547"
2012,すけこ,大阪,"35,976","70,461,487","1,959"
2012,すじこ,青森,"2,509","8,228,630","3,280"
2012,すじこ,福井,68,"395,850","5,821"
2012,すじこ,大阪,722,"432,017",598
2012,すじこ,鳥取,40,"27,216",680
2012,塩かずのこ,青森,"12,020","26,283,622","2,187"
2012,塩かずのこ,岡山,110,"717,150","6,520"
2012,塩かずのこ,山口,870,"351,225",404
2012,塩まだらこ,大阪,128,"268,800","2,100"
2012,かまぼこ,静岡,500,"305,624",611
2012,かまぼこ,鳥取,"4,230","4,366,467","1,032"
2012,かまぼこ,香川,"1,440","191,268",133
2012,かまぼこ,愛媛,100,"176,400","1,764"
2012,ちくわ,大阪,10,"5,242",524
2012,ちくわ,鳥取,500,"535,605","1,071"
2012,こんぶ,富山,80,"100,800","1,260"
2012,こんぶ,大阪,30,"20,412",680
2012,こんぶ,山口,90,"35,070",390
2012,わかめ,大阪,211,"888,300","4,210"
2012,わかめ,鳥取,253,"116,436",460
2012,わかめ,愛媛,214,"583,002","2,724"
2012,わかめ,熊本,15,"22,050","1,470"
2012,皮くじら,兵庫,110,"150,150","1,365"
2012,魚介つくだに,青森,10,"17,850","1,785"
2012,魚介つくだに,静岡,230,"223,335",971
2012,魚介つくだに,山口,351,"147,462",420
2012,魚介つくだに,香川,190,"265,850","1,399"
2012,その他塩干加工品,埼玉,952,"912,891",959
2013,塩さけ,青森,"3,088","2,078,317",673
2013,塩さけ,福井,"16,766","11,793,388",703
2013,塩さけ,静岡,250,"163,307",653
2013,塩さけ,京都,176,"221,419","1,258"
2013,塩さけ,岡山,18,"20,790","1,155"
2013,塩さば,岐阜,"2,101","1,948,486",927
2013,塩ます,青森,"12,820","5,836,583",455
2013,塩ます,宮城,14,"4,200",300
2013,塩ます,富山,293,"155,610",531
2013,塩ます,福井,371,"143,325",386
2013,塩くじら,山口,15,"22,680","1,512"
2013,しおから,茨城,15,"25,200","1,680"
2013,しおから,大阪,2,"5,292","2,646"
2013,塩だら,東京,456,"386,673",848
2013,塩だら,富山,350,"203,175",581
2013,塩だら,福井,983,"1,047,396","1,066"
2013,塩かれい,静岡,30,"23,436",781
2013,塩かれい,大阪,190,"143,640",756
2013,塩するめ,宮城,50,"28,980",580
2013,塩するめ,島根,"2,200","1,628,809",740
2013,すき身,東京,812,"1,271,037","1,565"
2013,開きたら,石川,10,"35,700","3,570"
2013,開きたら,愛知,50,"60,060","1,201"
2013,開きたら,兵庫,245,"149,520",610
2013,開きたら,鳥取,856,"271,530",317
2013,開きたら,山口,380,"258,090",679
2013,開きあじ,山口,100,"67,799",678
2013,開きあじ,愛媛,50,"23,625",473
2013,丸干いわし,東京,"29,039","11,596,936",399
2013,丸干いわし,福井,310,"71,484",231
2013,丸干いわし,兵庫,101,"262,143","2,595"
2013,干はたはた,山口,256,"71,568",280
2013,煮干いわし,東京,149,"109,515",735
2013,煮干いわし,福井,136,"35,700",263
2013,煮干いわし,大阪,"1,141","747,765",655
2013,煮干いわし,鳥取,11,"6,064",551
2013,煮干いわし,広島,117,"80,483",688
2013,たいはくちりめん,徳島,10,"9,975",998
2013,たいはくちりめん,熊本,5,"3,150",630
2013,たづくり,東京,57,"52,605",923
2013,たづくり,京都,48,"50,400","1,050"
2013,たづくり,鳥取,364,"703,081","1,932"
2013,ぼうたら,福井,60,"263,025","4,384"
2013,身欠にしん,宮城,20,"1,512",76
2013,干するめ,青森,"1,145","2,178,960","1,903"
2013,干するめ,宮城,20,"56,700","2,835"
2013,干するめ,山口,40,"138,600","3,465"
2013,桜干にしん,宮城,18,567,32
2013,桜干にしん,千葉,10,"25,200","2,520"
2013,桜干にしん,静岡,50,"32,550",651
2013,桜干にしん,兵庫,0,0,0
2013,その他桜干,東京,587,"304,080",518
2013,その他桜干,岐阜,10,"10,080","1,008"
2013,その他桜干,愛知,658,"824,652","1,253"
2013,その他桜干,広島,7,"10,290","1,470"
2013,その他桜干,愛媛,222,"300,678","1,354"
2013,ぬか漬いわし,石川,5,"4,200",840
2013,ぬか漬にしん,北海道,30,"15,225",508
2013,みそ漬品,北海道,14,"13,860",990
2013,みそ漬品,福井,295,"830,865","2,816"
2013,みそ漬品,愛知,5,"13,860","2,772"
2013,かす漬ふぐ,山口,10,"11,844","1,184"
2013,その他魚介漬物,茨城,"31,270","24,763,890",792
2013,その他魚介漬物,埼玉,6,"8,190","1,365"
2013,うに製品,神奈川,"3,572","2,597,170",727
2013,うに製品,静岡,20,"67,200","3,360"
2013,うに製品,香川,90,"119,070","1,323"
2013,いくら,青森,"10,510","57,312,308","5,453"
2013,いくら,大阪,996,"5,118,120","5,139"
2013,いくら,香川,252,"965,790","3,833"
2013,すけこ,京都,20,"21,840","1,092"
2013,すけこ,大分,3,"5,040","1,680"
2013,すじこ,青森,"1,517","5,673,056","3,740"
2013,すじこ,新潟,72,"415,800","5,775"
2013,すじこ,福井,30,"97,650","3,255"
2013,すじこ,大阪,50,"35,280",706
2013,塩かずのこ,青森,"11,191","25,898,778","2,314"
2013,塩かずのこ,宮城,1,"2,016","2,016"
2013,塩かずのこ,岡山,90,"589,575","6,551"
2013,塩かずのこ,山口,561,"1,178,352","2,100"
2013,かまぼこ,鳥取,"3,265","3,398,283","1,041"
2013,かまぼこ,香川,"1,634","403,158",247
2013,ちくわ,鳥取,"1,190","1,321,950","1,111"
2013,こんぶ,愛知,25,"36,876","1,475"
2013,わかめ,山形,0,0,0
2013,わかめ,大阪,192,"926,940","4,828"
2013,わかめ,鳥取,243,"125,370",516
2013,わかめ,愛媛,160,"425,880","2,662"
2013,わかめ,福岡,30,"21,210",707
2013,すだこ,東京,"6,290","11,742,885","1,867"
2013,魚介つくだに,宮城,10,"12,180","1,218"
2013,魚介つくだに,埼玉,2,"2,594","1,297"
2013,魚介つくだに,岐阜,20,"10,395",520
2013,魚介つくだに,静岡,570,"362,544",636
2013,魚介つくだに,山口,"1,000","379,512",380
2013,魚介つくだに,香川,75,"101,682","1,356"
2013,煮干いかなご,大阪,5,"14,259","2,852"
2013,その他塩干加工品,埼玉,"1,438","895,053",622
2013,その他塩干加工品,鹿児島,110,"139,020","1,264"
2014,塩さけ,青森,"4,981","4,312,334",866
2014,塩さけ,富山,"1,164","1,186,874","1,020"
2014,塩さけ,福井,"7,946","7,309,811",920
2014,塩さけ,京都,246,"264,600","1,076"
2014,塩さば,新潟,450,"253,584",564
2014,塩さば,岐阜,"1,540","1,495,345",971
2014,塩さば,熊本,30,"57,931","1,931"
2014,塩ます,青森,"20,864","12,243,221",587
2014,塩くらげ,千葉,0,"-10,977",0
2014,塩くらげ,愛知,10,"8,910",891
2014,塩くらげ,大阪,430,"308,172",717
2014,塩くじら,大阪,65,"280,800","4,320"
2014,しおから,神奈川,"6,013","5,615,667",934
2014,しおから,大阪,2,"3,633","1,817"
2014,塩だら,富山,270,"165,630",613
2014,塩だら,石川,10,"11,664","1,166"
2014,塩だら,福井,659,"1,000,446","1,518"
2014,塩かれい,静岡,0,0,0
2014,塩かれい,大阪,80,"61,992",775
2014,塩かれい,山口,30,"24,948",832
2014,塩するめ,島根,"2,260","1,936,411",857
2014,すき身,東京,875,"1,377,634","1,574"
2014,開きたら,山口,200,"126,000",630
2014,開きあじ,神奈川,20,"15,228",761
2014,丸干いわし,東京,"16,816","6,990,595",416
2014,丸干いわし,三重,385,"300,641",781
2014,丸干いわし,兵庫,5,"23,328","4,666"
2014,丸干いわし,愛媛,40,"29,031",726
2014,干はたはた,静岡,20,"12,247",612
2014,干はたはた,山口,9,"4,568",508
2014,丸干いか,愛媛,50,"54,000","1,080"
2014,煮干いわし,広島,52,"32,760",630
2014,煮干いわし,愛媛,18,"15,516",862
2014,煮干いわし,大分,8,"4,860",608
2014,たいはくちりめん,福井,50,"118,800","2,376"
2014,たいはくちりめん,徳島,20,"8,820",441
2014,たいはくちりめん,大分,120,"127,260","1,061"
2014,たづくり,東京,24,"25,056","1,044"
2014,たづくり,京都,55,"45,522",828
2014,たづくり,宮崎,35,"29,484",842
2014,身欠にしん,宮城,10,"8,813",881
2014,干するめ,島根,10,"12,600","1,260"
2014,桜干にしん,千葉,315,"656,035","2,083"
2014,その他桜干,埼玉,890,"492,780",554
2014,その他桜干,東京,258,"265,221","1,028"
2014,その他桜干,愛知,"1,489","1,798,092","1,208"
2014,その他桜干,鳥取,20,"20,736","1,037"
2014,その他桜干,愛媛,168,"266,256","1,585"
2014,その他桜干,福岡,"4,890","5,460,402","1,117"
2014,ぬか漬にしん,北海道,130,"34,545",266
2014,みそ漬品,福井,649,"1,703,106","2,624"
2014,みそ漬品,愛知,5,"5,346","1,069"
2014,かす漬たら,愛知,5,"6,221","1,244"
2014,その他魚介漬物,茨城,"39,915","33,352,845",836
2014,その他魚介漬物,埼玉,"1,680","930,476",554
2014,うに製品,神奈川,"3,490","2,532,794",726
2014,うに製品,静岡,30,"102,720","3,424"
2014,うに製品,香川,90,"122,472","1,361"
2014,いくら,青森,"9,271","46,486,809","5,014"
2014,いくら,千葉,0,0,0
2014,いくら,福井,"9,812","50,261,194","5,122"
2014,いくら,大阪,984,"4,929,138","5,009"
2014,すけこ,山形,50,"20,088",402
2014,すけこ,大阪,"29,774","63,340,365","2,127"
2014,すけこ,山口,"1,120","1,999,197","1,785"
2014,すじこ,青森,"1,665","4,653,778","2,795"
2014,すじこ,福井,360,"879,366","2,443"
2014,すじこ,大阪,330,"900,374","2,728"
2014,すじこ,鳥取,30,"23,328",778
2014,塩かずのこ,青森,"10,153","25,680,940","2,529"
2014,塩かずのこ,岡山,20,"131,250","6,563"
2014,塩かずのこ,山口,92,"186,364","2,026"
2014,かまぼこ,鳥取,"1,405","1,544,313","1,099"
2014,かまぼこ,香川,"5,836","2,067,939",354
2014,ちくわ,鳥取,"1,010","1,165,536","1,154"
2014,こんぶ,青森,10,"14,280","1,428"
2014,こんぶ,岐阜,205,"693,690","3,384"
2014,わかめ,大阪,31,"9,765",315
2014,わかめ,愛媛,180,"518,378","2,880"
2014,ハムソーセージ,静岡,3,"3,888","1,296"
2014,すだこ,福島,515,"1,223,640","2,376"
2014,すだこ,東京,"6,140","11,422,995","1,860"
2014,すだこ,大阪,120,"362,880","3,024"
2014,魚介つくだに,神奈川,120,"111,457",929
2014,魚介つくだに,静岡,872,"1,076,976","1,235"
2014,魚介つくだに,山口,58,"42,308",729
2014,魚介つくだに,香川,150,"231,984","1,547"
2014,その他塩干加工品,秋田,40,"49,140","1,229"
2014,その他塩干加工品,埼玉,"2,547","1,766,816",694
2014,その他塩干加工品,鹿児島,100,"131,918","1,319"
2015,塩さけ,青森,920,"697,896",759
2015,塩さけ,埼玉,380,"541,728","1,426"
2015,塩さけ,福井,"4,567","3,093,120",677
2015,塩さけ,山口,"4,510","1,173,862",260
2015,塩さば,新潟,150,"84,024",560
2015,塩さば,岐阜,"1,636","1,533,557",937
2015,塩ます,青森,"10,119","6,640,758",656
2015,塩ます,千葉,8,"4,752",594
2015,塩ます,福井,50,"56,700","1,134"
2015,塩くらげ,愛知,0,0,0
2015,塩くらげ,大阪,440,"314,820",716
2015,塩くじら,大阪,75,"322,380","4,298"
2015,塩くじら,山口,40,"62,856","1,571"
2015,しおから,神奈川,"6,685","6,238,279",933
2015,しおから,高知,2,"3,370","1,685"
2015,塩だら,青森,36,"40,824","1,134"
2015,塩だら,千葉,90,"92,340","1,026"
2015,塩だら,富山,100,"62,100",621
2015,塩だら,福井,620,"995,220","1,605"
2015,塩にしん,山口,200,"188,352",942
2015,塩かれい,神奈川,105,"53,298",508
2015,塩かれい,愛知,908,"1,010,880","1,113"
2015,塩かれい,大阪,30,"31,752","1,058"
2015,塩かれい,山口,10,"6,221",622
2015,塩するめ,神奈川,210,"107,676",513
2015,塩するめ,福井,87,"96,617","1,111"
2015,塩するめ,島根,"1,610","1,302,724",809
2015,すき身,北海道,285,"584,010","2,049"
2015,すき身,東京,714,"1,127,952","1,580"
2015,すき身,山口,8,"19,440","2,430"
2015,開きたら,鳥取,327,"169,614",519
2015,開きあじ,神奈川,"4,455","2,373,138",533
2015,開きあじ,三重,40,"20,736",518
2015,開きあじ,愛媛,170,"231,239","1,360"
2015,開きさば,神奈川,220,"109,404",497
2015,開きさば,福井,244,"173,242",710
2015,丸干いわし,北海道,855,"461,873",540
2015,丸干いわし,三重,245,"220,320",899
2015,干はたはた,三重,50,"36,720",734
2015,丸干いか,愛媛,40,"51,300","1,283"
2015,煮干いわし,三重,"1,036","747,106",721
2015,煮干いわし,大阪,671,"794,708","1,184"
2015,煮干いわし,愛媛,8,"6,480",810
2015,煮干いわし,宮崎,747,"569,106",762
2015,たいはくちりめん,福島,"3,569","5,132,484","1,438"
2015,たづくり,東京,20,"15,552",778
2015,たづくり,三重,2,"2,754","1,377"
2015,たづくり,京都,144,"114,534",795
2015,干するめ,青森,950,"1,750,680","1,843"
2015,干するめ,石川,710,"1,008,720","1,421"
2015,干するめ,福井,20,"32,702","1,635"
2015,桜干いわし,島根,10,"11,340","1,134"
2015,桜干いわし,山口,"3,221","3,127,744",971
2015,桜干にしん,千葉,6,"19,440","3,240"
2015,桜干にしん,石川,15,"13,478",899
2015,桜干にしん,静岡,660,"483,921",733
2015,桜干にしん,兵庫,0,0,0
2015,その他桜干,埼玉,50,"81,000","1,620"
2015,その他桜干,福井,10,"4,536",454
2015,その他桜干,愛知,"2,544","2,539,739",998
2015,その他桜干,島根,"26,235","48,336,155","1,842"
2015,その他桜干,愛媛,74,"123,984","1,675"
2015,その他桜干,福岡,"5,880","6,605,628","1,123"
2015,ぬか漬にしん,石川,4,"12,096","3,024"
2015,みそ漬品,福井,920,"2,473,416","2,688"
2015,かす漬たら,愛知,20,"31,374","1,569"
2015,その他魚介漬物,茨城,"29,470","28,177,168",956
2015,その他魚介漬物,埼玉,730,"427,248",585
2015,その他魚介漬物,岐阜,580,"491,161",847
2015,うに製品,神奈川,"3,487","2,534,207",727
2015,うに製品,静岡,30,"103,680","3,456"
2015,うに製品,香川,60,"81,648","1,361"
2015,いくら,青森,"7,912","39,445,542","4,986"
2015,いくら,千葉,"2,124","9,634,464","4,536"
2015,いくら,福井,"7,006","36,015,359","5,141"
2015,いくら,大阪,217,"1,050,300","4,840"
2015,すけこ,山形,12,"12,054","1,005"
2015,すけこ,千葉,117,"227,448","1,944"
2015,すけこ,富山,751,"2,528,496","3,367"
2015,すけこ,大阪,"31,810","45,371,454","1,426"
2015,すけこ,山口,"1,031","2,402,802","2,331"
2015,すじこ,青森,"4,658","13,313,700","2,858"
2015,すじこ,大阪,320,"618,840","1,934"
2015,塩かずのこ,青森,"10,445","23,566,669","2,256"
2015,塩かずのこ,奈良,10,"60,480","6,048"
2015,塩かずのこ,岡山,150,"1,050,840","7,006"
2015,かまぼこ,愛知,"1,360","558,900",411
2015,かまぼこ,鳥取,"1,605","1,808,514","1,127"
2015,かまぼこ,香川,"5,465","1,810,600",331
2015,かまぼこ,長崎,80,"23,760",297
2015,ちくわ,鳥取,512,"708,372","1,384"
2015,ちくわ,長崎,20,"16,070",804
2015,こんぶ,青森,20,"9,504",475
2015,こんぶ,富山,521,"313,632",602
2015,わかめ,愛知,"9,275","6,119,175",660
2015,わかめ,愛媛,40,"237,600","5,940"
2015,わかめ,長崎,50,"126,900","2,538"
2015,ハムソーセージ,静岡,4,"9,936","2,484"
2015,ハムソーセージ,和歌山,3,"18,144","6,048"
2015,すだこ,東京,"4,430","8,157,564","1,841"
2015,すだこ,福井,12,"24,624","2,052"
2015,魚介つくだに,神奈川,5,"6,696","1,339"
2015,魚介つくだに,静岡,310,"258,984",835
2015,魚介つくだに,三重,100,"112,320","1,123"
2015,魚介つくだに,山口,20,"16,330",817
2015,その他塩干加工品,埼玉,"1,625","2,126,687","1,309"
2015,その他塩干加工品,長野,"8,521","6,991,673",821
